policy_id,claim_probability,predicted_severity,pure_premium,technical_premium
AC-104089,0.10603616650801014,3437.097832158537,364.4566780350833,510.2393492491167
AC-102020,0.14339747474425485,6885.22756865355,987.3242463844447,1382.2539449382227
AC-106418,0.16639144489118146,9444.17768601409,1571.4303709849391,2200.002519378915
AC-108149,0.057851793223125884,7593.124284383733,439.2758560176634,614.9861984247289
AC-102095,0.04390506886847868,5715.433982536521,250.93652261650936,351.31113166311314
AC-107517,0.18233745135060073,5138.204551598359,936.8871224565011,1311.6419714391016
AC-102953,0.050230007363113144,4343.289462874102,218.1634617002979,305.4288463804171
AC-101595,0.0593472613749207,4642.439692550589,275.51608185110626,385.7225145915488
AC-105427,0.050000850981020625,5655.074074103186,282.7585160658666,395.8619224922133
AC-102778,0.41367760904214934,9951.693296320942,4116.792688742833,5763.509764239967
AC-108758,0.05157538240583105,5839.785192856345,301.1891544894758,421.66481628526617
AC-100346,0.036262114686052824,4313.351312887162,156.41123998915077,218.9757359848111
AC-102431,0.1675397273197221,7362.831022999578,1233.5667018945398,1726.9933826523559
AC-100590,0.06808405376407829,6261.73498866229,426.3243016244935,596.854022274291
AC-105979,0.08893396198326783,5501.444879395447,489.26528975719816,684.9714056600775
AC-101987,0.1997837359072198,6178.334622712703,1234.3307726104672,1728.0630816546543
AC-104084,0.19434242356546746,7694.591473266503,1495.3855552607931,2093.5397773651107
AC-105836,0.05753308948265338,5457.839848513323,314.0063883865084,439.6089437411118
AC-103098,0.3865571563797279,18738.32163952956,7243.432328305267,10140.805259627376
AC-101207,0.054173520063041346,5365.411163510252,290.6632093128886,406.9284930380441
AC-107022,0.4420860276715826,22160.162511894163,9796.698217440011,13715.377504416017
AC-108720,0.05810711796343142,6486.441770487611,376.9084371206526,527.6718119689136
AC-100285,0.14750784611826626,4190.696003763276,618.1605412515466,865.4247577521654
AC-100066,0.3347461516747678,10251.461353267296,3431.6372370488343,4804.292131868368
AC-102170,0.11686494977287548,7126.831097478795,832.8767582466264,1166.027461545277
AC-100319,0.1395358374051784,5380.282297891695,750.7421959125751,1051.0390742776053
AC-101210,0.05198946563820969,5711.9302298540015,296.9602004128458,415.7442805779841
AC-100439,0.06331694977706144,5879.510907146353,372.27269682147056,521.1817755500589
AC-106648,0.16972180762817718,6263.711995550307,1063.088522347095,1488.3239312859332
AC-107204,0.041503940987958,4186.061641300859,173.7380553325055,243.2332774655077
AC-102822,0.2583806048493858,9298.468428441263,2402.5438967135715,3363.5614553990004
AC-106746,0.18201285484517143,7245.454671032735,1318.7658893259506,1846.272245056331
AC-107318,0.06843565633552573,4017.757651408931,274.9578818712506,384.9410346197509
AC-109282,0.049475479631999796,4513.980631130676,223.33135677474732,312.66389948464627
AC-102898,0.13890675164956162,6493.962305157395,902.0552091441131,1262.8772928017584
AC-108475,0.1579897757878818,5105.422183935032,806.6045061423735,1129.246308599323
AC-109827,0.029405008244184197,3924.604035066723,115.40301400629556,161.5642196088138
AC-104853,0.09040923361208772,7172.521683928771,648.4621885100811,907.8470639141136
AC-109533,0.09955276372439315,9090.48731520106,904.9831358298042,1266.976390161726
AC-103191,0.16265287319752292,5586.13454851791,908.6008343843855,1272.04116813814
AC-108585,0.5606476217210482,10013.957186750284,5614.301280767945,7860.021793075124
AC-103563,0.07784498832115068,5708.948648270286,444.4130408506494,622.1782571909092
AC-101581,0.10532871920256598,7971.384005047669,839.6156675234918,1175.4619345328886
AC-108553,0.05077787143522931,5152.3751347400075,261.6266421779004,366.2772990490606
AC-101888,0.1690532293371726,7345.977205984395,1241.8611693089224,1738.6056370324916
AC-105861,0.06178213057898476,6118.727624143381,378.02802905206755,529.2392406728947
AC-108679,0.04567384788665792,5737.953232307423,262.07440311316634,366.9041643584329
AC-101021,0.1838454085819582,5351.842567372882,983.9116834649835,1377.476356850977
AC-106068,0.5084831503858052,9595.79319774667,4879.299155640906,6831.018817897269
AC-106040,0.07324379673156235,5760.883964812928,421.9490141128751,590.7286197580252
AC-101361,0.496364604374823,10071.323834959225,4999.048670870261,6998.668139218366
AC-106008,0.08530260247937096,8656.97880797159,738.4628219287393,1033.8479507002353
AC-100815,0.16876856153159545,9005.636719608836,1519.8683548444992,2127.8156967822993
AC-101906,0.1892525503521674,6519.629037045361,1233.8564226108797,1727.3989916552318
AC-105061,0.16362350169617687,4737.128208029241,775.1055053814798,1085.1477075340717
AC-106332,0.09221821858657259,5071.56624187649,467.6908042696486,654.767125977508
AC-108135,0.19387892361106507,11527.17182869622,2234.8756664274156,3128.825932998382
AC-109084,0.4986282147746062,12193.820499956042,6080.182947175078,8512.25612604511
AC-105340,0.1536300198609723,6360.997012412118,977.2400973524592,1368.136136293443
AC-109760,0.6768616886043687,14811.431070315673,10025.290244901078,14035.40634286151
AC-103294,0.09493151673201673,5058.412691597138,480.2027890697995,672.2839046977193
AC-102262,0.1386603920980935,7091.993727533318,983.3786310169895,1376.7300834237853
AC-109854,0.04935816943988349,4178.4307931564645,206.23969508144353,288.73557311402095
AC-101448,0.06317289973842904,7675.930768550423,484.91080484075843,678.8751267770618
AC-100802,0.11182101413318468,5677.555299719586,634.8699914118814,888.8179879766341
AC-102523,0.1464054090964898,7859.636221673436,1150.6932563836888,1610.9705589371645
AC-109465,0.06262123621792288,5876.150063677338,367.9717811895012,515.1604936653017
AC-105102,0.40395022574705486,6081.818709258288,2456.7520405575474,3439.452856780567
AC-106284,0.0690500098760762,4689.311195413004,323.79698435526257,453.3157780973676
AC-100934,0.1867454927594744,6839.426239169194,1277.23202322573,1788.1248325160223
AC-104023,0.07787842043815286,6701.526377024036,521.9042887672492,730.666004274149
AC-109180,0.16442709097023123,6922.124703794823,1138.1848283781562,1593.458759729419
AC-109399,0.0323999756028006,4663.985773658583,151.11302527834715,211.55823538968605
AC-106784,0.041951041213690206,4722.077323803342,198.09606042510595,277.33448459514835
AC-106627,0.0674271175188143,7090.630573468375,478.1007809597498,669.3410933436497
AC-108494,0.12941696378332537,7290.02081302805,943.4523595393393,1320.8333033550753
AC-107032,0.12083615991810684,4055.608690942405,490.06418034398035,686.0898524815725
AC-105687,0.11722584828444464,6762.8862164353695,792.7850735728144,1109.8991030019404
AC-107309,0.29756250286670394,9467.398527382147,2817.1428014443786,3943.9999220221302
AC-106752,0.08510690338122487,5004.117690069718,425.8849607570417,596.2389450598585
AC-105772,0.14424411224311362,3365.4838437713584,485.4512293133413,679.6317210386778
AC-100005,0.0924130542714978,3959.2765318138777,365.8888370103835,512.244371814537
AC-103190,0.06665182713029899,5273.871934398227,351.51320047884616,492.11848067038466
AC-101250,0.11246846167659476,4438.6929380352785,499.2129665955925,698.8981532338296
AC-106298,0.2253627660634529,8249.973719680767,1859.236897418051,2602.9316563852717
AC-102951,0.0714392801347851,6236.739508342545,445.548180864165,623.767453209831
AC-103911,0.5980089474486564,14229.303941254706,8509.251072836745,11912.951501971444
AC-106218,0.10112297589647885,6217.049459332649,628.6865426233123,880.1611596726374
AC-102584,0.45622016818340877,8639.105337672403,3941.3340901070883,5517.867726149924
AC-106463,0.06662885935241407,4814.764509334941,320.80226730747273,449.12317423046187
AC-101495,0.04748015165438042,4815.362474220699,228.63414054681135,320.0877967655359
AC-107630,0.2001323775536533,10418.981777986617,2085.1755949166513,2919.2458328833122
AC-106620,0.20564927908853955,7741.66495317722,1592.0678165659076,2228.894943192271
AC-107287,0.07341933289389248,6619.845926433598,486.02467177910637,680.434540490749
AC-106256,0.028996379653965926,4949.904790141374,143.52931854592381,200.94104596429335
AC-107986,0.08796978140409374,6368.447050192767,560.2308948890034,784.3232528446048
AC-107080,0.128817814483797,5486.969808953698,706.8194589279925,989.5472424991896
AC-101606,0.43531421890365857,10683.246954372951,4650.569303297751,6510.797024616852
AC-100562,0.03317301574584401,3655.1252986689096,121.25152908577654,169.75214072008717
AC-105721,0.0885068782460373,7164.882498174661,634.1413829131083,887.7979360783517
AC-101767,0.14413247978604862,9313.964365106793,1342.444780581732,1879.4226928144249
AC-109697,0.11235181376212652,6458.659570704721,725.6421172407928,1015.89896413711
AC-109336,0.11650265681634049,7052.124909108254,821.5912881118053,1150.2278033565276
AC-100266,0.1466644661300239,5877.805574611485,862.0652166164718,1206.8913032630608
AC-101438,0.21395973321758266,6540.793886542862,1399.4665149959064,1959.2531209942692
AC-107048,0.0816862543400728,4732.242711829049,386.5591817574235,541.182854460393
AC-109157,0.09247772525180208,8052.531140518007,744.6797623944047,1042.5516673521668
AC-103942,0.18641473821664023,6240.074796534247,1163.2419096481863,1628.538673507461
AC-105275,0.1491800125004057,5852.913301935678,873.1376795465551,1222.3927513651772
AC-107957,0.09747616797116493,4840.0440787166435,471.78894960482575,660.5045294467561
AC-105854,0.09944447839967271,4268.361884382061,424.4650212134182,594.2510296987855
AC-106380,0.03744489692888921,4741.222803429169,177.53459919130438,248.54843886782615
AC-103479,0.0997674892249625,4185.652395040505,417.59203022164206,584.628842310299
AC-102850,0.17512209499228543,5648.414670329986,989.1622104533463,1384.827094634685
AC-101376,0.11022172575183772,6057.867067331203,667.7085625364692,934.791987551057
AC-108406,0.09732258775385817,5726.841738634298,557.3510576606942,780.291480724972
AC-104803,0.23281598646577786,11017.641892633026,2565.083165760038,3591.1164320640532
AC-106105,0.46166840050397595,9747.16949616318,4499.960150734801,6299.944211028722
AC-106828,0.04174397172666703,5809.5683165429855,242.51445554991096,339.5202377698754
AC-103491,0.06004285198109413,4300.742055368961,258.22881863938505,361.52034609513913
AC-108517,0.13227796413389187,6081.821993659418,804.4910315459952,1126.2874441643933
AC-108957,0.313391507113627,19538.71701867055,6123.267973547838,8572.575162966974
AC-101184,0.3120100536377639,7454.33877791755,2325.8286419321184,3256.160098704966
AC-107629,0.05994138297023576,4648.018764011974,278.6086727864836,390.0521419010771
AC-104674,0.08804171218874561,6891.608338961232,606.748997896384,849.4485970549377
AC-103577,0.2435959482598869,7090.8030472846995,1727.290892227412,2418.207249118377
AC-103231,0.03323199984071562,5817.520717668885,193.3278475629322,270.6589865881051
AC-104265,0.06745641026922974,4609.78881909937,310.9598058356752,435.3437281699453
AC-109321,0.04210625500960817,5820.649664281914,245.08575908584444,343.12006272018226
AC-101106,0.03553376498611698,4193.856852515641,149.02352378270703,208.63293329578985
AC-100310,0.3063391566232556,20544.57232325234,6293.6069586906015,8811.049742166842
AC-102480,0.053217265648212164,5104.223429195657,271.63281415933375,380.2859398230673
AC-108515,0.1729426666986856,5582.0803670206105,965.3798643989221,1351.531810158491
AC-103378,0.3603446379222702,8661.002363469188,3120.945760708231,4369.324064991523
AC-108620,0.12534785989712915,6996.660019384448,877.0163598576468,1227.8229038007055
AC-100840,0.061983531235508406,4342.317594945034,269.1521782807733,376.8130495930826
AC-109862,0.5871544951843124,9691.890192903891,5690.636893596272,7966.891651034782
AC-103036,0.07987775735267903,5410.957671746143,432.2151639493555,605.1012295290977
AC-104053,0.3121484199488366,10370.523808559787,3237.1426208837283,4531.99966923722
AC-109209,0.04763344922465868,4799.517167490772,228.61755730054938,320.0645802207692
AC-106498,0.1706677394506924,5513.18632337572,940.9230469810083,1317.2922657734116
AC-107761,0.06792751700785093,7803.29681846783,530.0585773537827,742.0820082952957
AC-103953,0.0674333910913427,4707.565989222702,317.4471384395581,444.4259938153814
AC-107099,0.12054239924878811,7414.3264303846145,893.7406967322642,1251.23697542517
AC-104900,0.1757834572697067,8518.856660686128,1497.4740758004764,2096.463706120667
AC-103767,0.10992949671908486,6122.351653610852,673.0270360186979,942.2378504261771
AC-108991,0.26406289568969143,6437.70449992927,1699.95889184588,2379.9424485842324
AC-106177,0.5403833090739725,7977.1926872308595,4310.741781446506,6035.038494025109
AC-109007,0.027999433285268313,3981.0230560035793,111.4663894636872,156.0529452491621
AC-109306,0.08570938482954082,4490.87420720609,384.91006564648586,538.8740919050803
AC-100441,0.16060087112548516,7869.9345081110505,1263.9183377031513,1769.4856727844121
AC-109030,0.6375693639575785,19673.290123835923,12543.087071206979,17560.321899689774
AC-107183,0.17388657745841432,6978.980112289393,1213.5509658763426,1698.9713522268798
AC-106910,0.05371670382514386,4882.543289920742,262.274131818116,367.18378454536247
AC-108042,0.18294776043721106,9192.121510533198,1681.6780440187622,2354.3492616262674
AC-108030,0.028432714213969784,3738.9593523265107,106.30876272234924,148.83226781128894
AC-102149,0.08241038874921733,6644.033458980808,547.5373802174155,766.5523323043817
AC-106929,0.14265813318024836,6415.907374141209,915.2813686523742,1281.393916113324
AC-105499,0.23581802299688337,6671.32546566694,1573.21878208234,2202.506294915276
AC-109638,0.20424620420619977,11067.073876251392,2260.4078308939406,3164.5709632515172
AC-105954,0.1363794507850874,7242.79774797236,987.7687790159383,1382.8762906223137
AC-103489,0.06488783387806027,5469.377424577043,354.8960537423683,496.85447523931566
AC-101618,0.17665804428303405,5599.967181466662,989.2792503270749,1384.990950457905
AC-108711,0.2119089452672096,9613.807693142699,2037.2518482556547,2852.152587557917
AC-101538,0.04647088285204096,6769.512253863285,314.5852109147365,440.4192952806311
AC-100312,0.09527543990810183,7693.0978750563345,732.9632843020757,1026.148598022906
AC-108387,0.04512841734889863,5332.561717356695,240.65007071963257,336.9100990074856
AC-109011,0.08214313760951807,6998.197357591174,574.8538885631775,804.7954439884486
AC-103684,0.13694728441361592,5733.323207187551,785.1630438898982,1099.2282614458575
AC-102414,0.29204544264662247,7845.343996793455,2291.196960258567,3207.675744361994
AC-100168,0.059538139365557546,6235.504330829097,371.2503258634404,519.7504562088167
AC-102434,0.032878283626893386,4685.2595884462935,154.04329361455902,215.66061106038265
AC-106207,0.2204031830420281,9273.38803609218,2043.8842407385782,2861.43793703401
AC-104888,0.03173135942654742,3749.1365348474133,118.9651989264438,166.55127849702134
AC-108989,0.45659665435012825,9577.017876421034,4372.834321025214,6121.968049435301
AC-105048,0.09567204300457885,5640.176322190706,539.6071916500366,755.4500683100513
AC-101141,0.05066964397856627,4598.553910827595,233.00708947787783,326.209925269029
AC-103427,0.07691545762792823,5181.471468911875,398.53524921741035,557.9493489043746
AC-100652,0.15471425778548448,5876.316449475605,909.1499379932516,1272.8099131905524
AC-109789,0.11346396779341492,5607.7555909683,636.2781997669696,890.7894796737575
AC-109481,0.06035668299403643,3892.4370256499788,234.93458763140583,328.9084226839682
AC-109051,0.5102156280571597,8269.976951315792,4219.471484233822,5907.260077927351
AC-105013,0.0399774630905108,5005.890786098154,200.12281413636705,280.1719397909139
AC-108635,0.06462219385041473,5857.566104368794,378.5287722881389,529.9402812033945
AC-103010,0.07819151203052313,5027.857918338169,393.1358129094999,550.3901380732999
AC-108107,0.13391401199071182,6737.660173381102,902.2671052474984,1263.173947346498
AC-103603,0.07303777798952478,6169.657029821963,450.6180404156474,630.8652565819064
AC-109379,0.059043207009864505,5038.753188314399,297.5041475692619,416.50580659696664
AC-106155,0.10864005315463675,8721.171375392525,947.4685217933404,1326.4559305106768
AC-107689,0.138340021439851,5852.6285594686215,809.6527603963733,1133.5138645549227
AC-106369,0.11335881589318278,3928.9231675722635,445.37807801128474,623.5293092157987
AC-102997,0.08405603918335919,4839.365147501771,406.77786646099173,569.4890130453884
AC-100861,0.0339351616974991,6337.3893193444865,215.0603312919589,301.0844638087425
AC-105678,0.0514896551729783,4167.176267487626,214.56646905795665,300.39305668113934
AC-107043,0.5008432105281954,12080.375870076177,6050.374235156294,8470.523929218813
AC-108861,0.3673097311302754,10002.585165306928,3674.0468676765686,5143.665614747197
AC-105716,0.3958944855311649,7925.261910352925,3137.5674866989084,4392.594481378472
AC-100828,0.04460643528023798,6770.9284372406255,302.0269811228968,422.8377735720556
AC-108152,0.0767563467636436,6779.394976067735,520.3615916307583,728.5062282830617
AC-104266,0.20469153300734585,8902.6685497194,1822.3008732983483,2551.221222617688
AC-101431,0.07003042540472323,8014.069420845596,561.2286907648011,785.7201670707216
AC-105405,0.1450808872396557,5851.228746467137,848.9014579796307,1188.462041171483
AC-106322,0.20568132775495657,6743.243987132533,1386.9593766490466,1941.7431273086654
AC-100649,0.05220282802895934,6045.957720750852,315.6160911667157,441.862527633402
AC-105550,0.35737392199962814,8672.69738257914,3099.3958779282166,4339.154229099504
AC-101369,0.0856527412117184,4721.233640049473,404.3866031712168,566.1412444397035
AC-108447,0.043055538166874074,5339.761601740052,229.90630944572746,321.8688332240185
AC-106063,0.08426191915889275,8686.749206614726,731.9621594013458,1024.7470231618843
AC-104060,0.048992578384675876,4940.259694134125,242.036060305521,338.85048442772944
AC-101876,0.061760286396258586,7374.189827814313,455.43207570618875,637.6049059886643
AC-105087,0.10367666065336839,5242.681896923089,543.5437519408528,760.9612527171939
AC-101492,0.052216313983469036,6546.255517926996,341.8213335400927,478.54986695612985
AC-101482,0.042416789451869726,5195.09005572796,220.35904107731506,308.5026575082411
AC-105463,0.040927304298115426,5556.4704278568015,227.41135602437492,318.3758984341249
AC-100796,0.0764105549982193,4578.4235603688885,349.83988526471,489.77583937059404
AC-102633,0.1062603056273062,6819.36474343766,724.6277818217623,1014.4788945504672
AC-101335,0.36957042162716064,7580.258965642639,2801.439501975615,3922.015302765861
AC-100924,0.07543833852138469,6158.87530782928,464.6153203830226,650.4614485362317
AC-106114,0.08608644022207343,5679.556676853495,488.93281634982645,684.5059428897571
AC-103260,0.35784904719832306,8860.720078693572,3170.8002376515446,4439.120332712163
AC-108673,0.11954183384894171,8256.256393966285,986.9680300617803,1381.7552420864924
AC-106649,0.08436688524049069,4550.610273885077,383.92081475106016,537.4891406514843
AC-100999,0.05876141279660608,6503.214091187981,382.1380477170024,534.9932668038034
AC-101392,0.04260114909407898,6344.564305140553,270.2857299002643,378.40002186037003
AC-108602,0.14084507449305594,6474.189052343748,911.8576393594824,1276.6006951032755
AC-108551,0.050697498387700816,7253.448537288396,367.7316955244493,514.8243737342291
AC-102384,0.09746020486265565,6087.577260652163,593.296526940404,830.6151377165656
AC-102596,0.06954372125643035,7069.179562762445,491.61705302440566,688.263874234168
AC-105651,0.04653629573819306,5583.706828270054,259.8450322757432,363.78304518604057
AC-100142,0.33158202416830873,7225.674034565468,2395.903622361608,3354.2650713062517
AC-109981,0.046788813783593064,4453.95196851607,208.39512925596617,291.7531809583527
AC-105732,0.07011200361849151,4120.229983214122,288.87757949212573,404.4286112889761
AC-105506,0.37532137485183453,9301.954129579795,3491.2222127225887,4887.711097811624
AC-106710,0.03876226627509877,4629.359926099071,179.44448213872374,251.22227499421325
AC-103810,0.05255561072885723,6597.685875384819,346.74541057800417,485.44357480920587
AC-102705,0.4434333505056779,13046.705173550712,5785.344188167354,8099.481863434296
AC-107125,0.040366655473950554,5607.573304891488,226.35897964347697,316.9025715008678
AC-109185,0.03800922209817382,4197.371770600679,159.5388358573663,223.35437020031284
AC-108330,0.08461843356560754,3864.3258987202366,326.993204336715,457.79048607140106
AC-108049,0.11251965434311956,6581.350884295124,740.5313266116716,1036.7438572563403
AC-104544,0.05014004610111512,5849.499560963001,293.2941776551375,410.6118487171925
AC-104192,0.08846577507412488,7069.982739091693,625.451502774431,875.6321038842035
AC-101449,0.2184958250659148,11500.295767639065,2512.7666122523456,3517.873257153284
AC-104855,0.05926561010746785,4601.559456938356,272.7142286612401,381.79992012573615
AC-103595,0.03811338526124398,4520.669255560134,172.2980089758244,241.21721256615416
AC-105824,0.08565403020617275,7180.039192005102,614.9992938335092,860.999011366913
AC-103019,0.07734248427165825,6808.033761621834,526.5502441291551,737.1703417808172
AC-100186,0.04435991886709978,6708.909852598986,297.60669674797737,416.6493754471683
AC-109061,0.04157578862025276,5620.718720945803,233.6858134359402,327.1601388103163
AC-106520,0.05018000678528222,4452.490844012598,223.42602076395914,312.79642906954285
AC-107758,0.05876992022426188,4957.105675268358,291.32870507875725,407.8601871102602
AC-104895,0.25766343192467006,9249.265635415488,2383.197526404069,3336.4765369656966
AC-101756,0.03661275294333023,3787.008147576423,138.65279370159425,194.11391118223196
AC-105243,0.16562271444382895,5624.345004383118,931.5192865945211,1304.1270012323296
AC-106184,0.583096181274489,8222.819702873929,4794.694768054416,6712.572675276184
AC-105783,0.07113156337130677,6221.330364030632,442.53295504287996,619.546137060032
AC-104427,0.055525826946575256,7430.53772158077,412.5867516484934,577.6214523078909
AC-107974,0.06806739779383174,7225.457260088773,491.8180735647921,688.5453029907089
AC-106779,0.06612092916072816,7951.471014259658,525.7586516574462,736.0621123204247
AC-101301,0.16122142032770337,5246.138424566443,845.7898880443421,1184.1058432620791
AC-108619,0.3871468740254058,9591.041387976693,3713.1416920034662,5198.398368804853
AC-100762,0.3154382767869543,5895.625011488573,1859.7057942060233,2603.5881118884326
AC-104024,0.05483671818912482,5219.13202318562,286.2000719472667,400.6801007261734
AC-101677,0.4127786436809013,8492.20044849429,3505.3989829958145,4907.558576194141
AC-104730,0.19728609781437825,8274.417017974436,1632.4274451650606,2285.398423231085
AC-101850,0.16403478795072599,5744.2458912842085,942.2561567136341,1319.158619399088
AC-106823,0.1217010001058105,7027.176015648354,855.2143490239694,1197.3000886335572
AC-108936,0.3633887102914571,10006.114629067753,3636.1090900854124,5090.5527261195775
AC-108844,0.26991251004262273,6460.449079946468,1743.756027170904,2441.258438039266
AC-102220,0.1580102837697523,5416.260405277163,855.8248436087181,1198.1547810522054
AC-103223,0.07868755359320129,5539.250668099066,435.8700838122213,610.2181173371099
AC-108213,0.1586882659747869,5555.106186839078,881.5301680953039,1234.1422353334256
AC-100469,0.13333217038306816,6997.033664723721,932.929684761007,1306.10155866541
AC-100484,0.14659683558912392,5912.51648708302,866.7562073748941,1213.458690324852
AC-106088,0.5695150544093793,8707.506314050243,4959.055932216338,6942.678305102874
AC-107574,0.1197709978524522,7911.655110800074,947.5868272849781,1326.6215581989695
AC-109124,0.06183058678253937,3668.136196334976,226.8030134176636,317.5242187847291
AC-100256,0.2825204294495106,10332.352229980626,2919.100589237735,4086.7408249328296
AC-100366,0.15480119543898768,6618.710742888006,1024.5843352639336,1434.418069369507
AC-104640,0.049603337154394404,4653.163674962868,230.81244660376402,323.13742524526964
AC-101975,0.047497172927500476,5384.512697910768,255.74913074298988,358.04878304018587
AC-109354,0.032184144921674186,3193.004060567893,102.7641054208112,143.8697475891357
AC-106039,0.052703744095407644,5519.756834926941,290.9118516968668,407.2765923756135
AC-105819,0.06047452721147672,7191.481039930264,434.90141584008165,608.8619821761143
AC-103407,0.03817795881792388,5774.2029007906585,220.44728055272236,308.62619277381134
AC-102585,0.3707829615716034,9369.458388482792,3474.035529603552,4863.649741444973
AC-101645,0.06292571693736865,4622.8906733818785,290.8987099456296,407.2581939238815
AC-105342,0.0742226149390012,5753.9846955615285,427.0757904235694,597.9061065929973
AC-107064,0.043207269895733286,5103.076011188584,220.4899825138672,308.6859755194141
AC-101144,0.3229939509805682,8343.356341498848,2694.8536291794917,3772.7950808512887
AC-109229,0.11310347492404287,8357.345100160004,945.2447719675196,1323.3426807545275
AC-100284,0.33987877753726414,18791.703265614833,6386.901133760184,8941.661587264258
AC-101909,0.0287549522798078,4160.704602365306,119.64086229139104,167.49720720794747
AC-100757,0.16062770723058692,5211.909054450827,837.1770017107725,1172.0478023950816
AC-104743,0.12636804899268175,5819.848107825037,735.4428508196005,1029.6199911474407
AC-103092,0.164093810286114,8604.487329439882,1411.9431114463798,1976.720356024932
AC-106534,0.16388198028213175,5747.159022267799,941.8558015655669,1318.598122191794
AC-101776,0.03315577768355418,4823.038604306665,159.91159572359123,223.87623401302776
AC-104362,0.06676559115297387,7844.560694151686,523.7467320804204,733.2454249125886
AC-103017,0.05449308347822101,6959.021606110738,379.2185453085361,530.9059634319506
AC-109283,0.170534557759185,7681.056604160798,1309.885591113829,1833.8398275593606
AC-101290,0.15806024960805062,4711.37402674732,744.680954664568,1042.5533365303954
AC-103451,0.3296722138389405,6788.254116010536,2237.8987625264936,3133.058267537091
AC-103449,0.04670157501876788,5304.991278043124,247.75144814544024,346.8520274036164
AC-108163,0.18899136396516777,6453.626692478941,1219.6797111336093,1707.5515955870533
AC-103273,0.1161721152018092,5953.115920473335,691.5860685229527,968.2204959321339
AC-108125,0.128124848067822,5835.972638800598,747.733107674293,1046.8263507440104
AC-107531,0.08266691431604775,4614.849709482445,381.4953855152232,534.0935397213125
AC-104941,0.17115887967031798,4836.557868093523,827.819826163549,1158.9477566289688
AC-103665,0.04837475680683633,5139.3250552601385,248.6135996994899,348.05903957928587
AC-106555,0.0552972611391069,7822.072021441176,432.5391592185345,605.5548229059484
AC-104694,0.2500113119877145,10434.362281088548,2608.708603650069,3652.1920451100973
AC-106768,0.3091406591683707,10721.48704576203,3314.4475725920215,4640.22660162883
AC-108059,0.19893473779648535,8548.929715585136,1700.679091410511,2380.950727974716
AC-106709,0.4496950405619063,9475.904973331986,4261.267471343297,5965.774459880617
AC-104351,0.0796181664353311,4290.946500951042,341.6372926778217,478.29220974895037
AC-106615,0.051275802186722154,6311.386636716447,323.6214127081942,453.06997779147196
AC-107292,0.08693142193153998,5542.112304205897,481.7837031089021,674.497184352463
AC-101354,0.041187513807278704,6374.2834772958595,262.54088873263174,367.5572442256845
AC-103864,0.0680539650067531,3492.430292687731,237.67372892709534,332.7432204979335
AC-107239,0.06788519742032645,5871.631332345361,398.5968521756393,558.0355930458951
AC-103538,0.11814776359542632,4980.728068511007,588.4618823715429,823.8466353201601
AC-104224,0.045228906798494534,5488.112214304947,248.2213158404779,347.5098421766691
AC-103065,0.44038353365588023,8337.370302379992,3671.6405951596953,5140.296833223574
AC-104588,0.06237918920482091,5762.581142087219,359.46513937039157,503.25119511854825
AC-101551,0.1757027648985003,11765.911167664826,2067.303123708852,2894.224373192393
AC-103252,0.05679592316552785,4378.982344215916,248.70834476529018,348.1916826714063
AC-101887,0.14295328897905743,7796.636272304916,1114.5547980994058,1560.3767173391684
AC-108280,0.15956402785842175,9553.35596280044,1524.371956989709,2134.120739785593
AC-106371,0.0729110336884508,5681.79991168087,414.2659047716006,579.9722666802409
AC-104689,0.13656884616924928,6877.129557530404,939.201648628367,1314.882308079714
AC-107670,0.04462395522531979,4613.20844474004,205.8596070831467,288.2034499164054
AC-108324,0.07514690774251444,4097.401021277282,307.9070165300083,431.06982314201167
AC-109560,0.043418648426780566,3768.5617762165493,163.62585883615006,229.0762023706101
AC-106541,0.20492756868410825,7145.4777786003415,1464.3053882548907,2050.027543556847
AC-105682,0.07691780482074377,5653.186855179432,434.83072314188587,608.7630123986403
AC-109504,0.0958708924582084,6453.695689081693,618.7215653659541,866.2101915123359
AC-104904,0.2765400822378127,5243.005084934498,1449.901057361056,2029.8614803054786
AC-101520,0.12461068369908262,6725.106813453964,838.0201579738573,1173.2282211634003
AC-105660,0.0807073700470986,5426.822403625099,437.98456390925594,613.1783894729584
AC-103313,0.1201045607562161,6564.632607652509,788.4423158680381,1103.8192422152536
AC-104124,0.08089539281688526,4824.129173701907,390.2498245060119,546.3497543084168
AC-100281,0.12432224193177172,9807.778562437114,1219.325019252551,1707.0550269535718
AC-106103,0.06725633948938654,5933.534446439842,399.0678071017273,558.6949299424183
AC-108916,0.033543055098099094,3565.8463548406494,119.60938075177572,167.453133052486
AC-102142,0.0416243276024685,4745.334529022427,197.52135901933508,276.52990262706913
AC-100901,0.060043897397854706,8055.010252891874,483.65420916330737,677.1158928286304
AC-103732,0.08310519752256677,8239.764109191092,684.7672238336821,958.6741133671551
AC-109609,0.2485928249454833,9275.918330560648,2305.9267417576625,3228.297438460728
AC-106457,0.049066786900880996,5233.70536763994,256.801105975986,359.52154836638044
AC-105065,0.10212034915495366,6821.812826968153,696.6459077597292,975.304270863621
AC-107279,0.1157018135754309,8461.641788106062,979.0273007095234,1370.6382209933329
AC-107118,0.04430480907473202,3913.125022066084,173.37025698819437,242.71835978347215
AC-108476,0.11839060872382029,6761.032046058948,800.4426995341751,1120.6197793478452
